timestamps,true_lat,true_lon,true_x,true_y,ax,ay,gnss_lat,gnss_lon,gnss_x,gnss_y
1.59503E+12,37.33487251,-122.0591248,-4989461.444,8174018.733,-0.163482703,9.753237042,37.33507584,-122.0591562,-4989436.273,8174000.097
1.59503E+12,37.33467141,-122.0590873,-4989486.88,8174036.598,-0.305188418,9.4619455,37.33486958,-122.0591155,-4989462.55,8174018.22
1.59503E+12,37.33447931,-122.0590519,-4989511.142,8174053.7,-0.653631721,9.566953558,37.33466833,-122.0590792,-4989487.905,8174036.204
1.59503E+12,37.33429881,-122.0590155,-4989534.203,8174069.491,-0.367723934,9.560959894,37.3344768,-122.0590443,-4989512.065,8174053.286
1.59503E+12,37.33413071,-122.058978,-4989555.983,8174083.88,0.203205864,9.638232144,37.3342958,-122.0590086,-4989535.12,8174069.195
1.59503E+12,37.33396931,-122.058945,-4989576.642,8174097.961,1.601868233,9.840690187,37.3341273,-122.058971,-4989556.948,8174083.622
1.59503E+12,37.33380981,-122.0589294,-4989595.627,8174113.381,2.48632679,10.0191626,37.33396604,-122.0589387,-4989577.537,8174097.745
1.59503E+12,37.33365191,-122.0589455,-4989611.768,8174131.438,2.811957742,10.06903219,37.33380603,-122.0589221,-4989596.661,8174113.132
1.59503E+12,37.33349841,-122.0590005,-4989624.15,8174152.472,3.0003005,10.09966722,37.33364859,-122.0589385,-4989612.724,8174131.17
1.59503E+12,37.33335472,-122.0590969,-4989631.964,8174176.138,2.739425313,10.24011902,37.33349445,-122.0589951,-4989625.042,8174152.414
1.59503E+12,37.33322762,-122.0592312,-4989634.751,8174201.408,2.454942211,10.3619074,37.33334987,-122.0590968,-4989632.508,8174176.641
1.59503E+12,37.33312212,-122.0593938,-4989632.764,8174226.906,2.792251473,10.28826293,37.33322304,-122.0592348,-4989634.959,8174202.204
1.59503E+12,37.33304012,-122.0595804,-4989626.155,8174252.053,1.928983149,10.05368596,37.33311905,-122.0594014,-4989632.467,8174227.899
1.59503E+12,37.33298462,-122.0597892,-4989614.742,8174276.372,0.645452391,10.1667123,37.33304108,-122.0595927,-4989625.019,8174253.034
1.59503E+12,37.33294852,-122.0600138,-4989599.85,8174300.046,1.167179782,10.04014573,37.33298421,-122.0598024,-4989613.675,8174277.584
1.59503E+12,37.33292782,-122.0602525,-4989582.067,8174323.345,0.568272364,10.09208615,37.33294877,-122.0600278,-4989598.645,8174301.258
1.59503E+12,37.33292422,-122.0605022,-4989561.463,8174345.815,0.929462049,10.30730213,37.33292836,-122.0602671,-4989580.779,8174324.579
1.59503E+12,37.33293682,-122.0607609,-4989538.307,8174367.376,1.74051388,10.29946784,37.33292498,-122.0605168,-4989560.156,8174347.021
1.59503E+12,37.33296892,-122.0610254,-4989512.503,8174387.395,2.410698445,9.716150094,37.33293737,-122.0607754,-4989537.029,8174368.597
1.59503E+12,37.33302662,-122.0612901,-4989483.846,8174404.735,0.339447209,9.729539004,37.33296773,-122.0610393,-4989511.466,8174388.75
1.59503E+12,37.33310322,-122.0615542,-4989453.145,8174420.03,0.299988633,9.929316646,37.33303086,-122.0613072,-4989481.943,8174405.795
1.59503E+12,37.33318721,-122.0618246,-4989421.095,8174435.104,-0.112002502,9.670431633,37.33310747,-122.0615711,-4989451.252,8174421.078
1.59503E+12,37.33327611,-122.0621022,-4989387.896,8174450.298,-0.543423833,9.759012096,37.33319183,-122.0618412,-4989419.192,8174436.081
1.59503E+12,37.33336641,-122.0623896,-4989353.717,8174466.211,-0.319453327,9.810538327,37.33328073,-122.062119,-4989385.974,8174451.295
1.59503E+12,37.33345601,-122.0626882,-4989318.675,8174483.189,0.455418567,9.961343621,37.33337109,-122.0624062,-4989351.804,8174467.187
1.59503E+12,37.33354941,-122.0629961,-4989282.429,8174500.589,0.319683408,9.972675058,37.33346061,-122.0627049,-4989316.766,8174484.176
1.59503E+12,37.33364971,-122.0633089,-4989245.007,8174517.695,0.206240195,10.38214072,37.33355403,-122.0630128,-4989280.514,8174501.579
1.59503E+12,37.33375271,-122.0636235,-4989207.134,8174534.675,0.445157033,9.659583475,37.33365463,-122.0633253,-4989243.08,8174518.63
1.59503E+12,37.33385831,-122.0639334,-4989169.368,8174550.966,-0.181704966,9.899153192,37.33375748,-122.0636401,-4989205.209,8174535.641
1.59503E+12,37.33396131,-122.0642383,-4989132.312,8174567.088,-0.618855255,9.775048656,37.33386301,-122.0639499,-4989167.46,8174551.931
1.59503E+12,37.33405631,-122.0645409,-4989096.335,8174583.849,-0.32174261,9.803394337,37.33396621,-122.0642546,-4989130.396,8174568.016
1.59503E+12,37.33414121,-122.0648418,-4989061.62,8174601.523,-0.559839965,10.0537779,37.334061,-122.0645572,-4989094.447,8174584.793
1.59503E+12,37.33421831,-122.0651414,-4989027.879,8174619.903,-0.576670263,9.809399471,37.33414545,-122.0648588,-4989059.726,8174602.575
1.59503E+12,37.33428611,-122.0654416,-4988995.117,8174639.316,-0.721205946,9.866539577,37.33422224,-122.0651579,-4989026.057,8174620.948
1.59503E+12,37.33434511,-122.065743,-4988963.23,8174659.762,-0.452772664,9.924692008,37.33428992,-122.0654585,-4988993.272,8174640.413
1.59503E+12,37.33439471,-122.066046,-4988932.249,8174681.34,-0.284205206,9.8112745,37.33434873,-122.0657596,-4988961.436,8174660.844
1.59503E+12,37.33443791,-122.0663494,-4988901.943,8174703.626,-0.407297529,9.871877481,37.33439823,-122.0660626,-4988930.461,8174682.438
1.59503E+12,37.33447421,-122.0666514,-4988872.52,8174726.516,-0.416190085,9.871129721,37.33444145,-122.0663662,-4988900.141,8174704.737
1.59503E+12,37.33450321,-122.0669515,-4988844.065,8174750.006,-0.584469935,9.839746885,37.33447776,-122.066668,-4988870.734,8174727.607
1.59503E+12,37.33452441,-122.0672509,-4988816.533,8174774.255,-0.613816531,9.845188279,37.33450658,-122.066968,-4988842.307,8174751.108
1.59503E+12,37.33453661,-122.0675507,-4988789.965,8174799.488,-0.299770063,9.829565894,37.33452774,-122.0672671,-4988814.802,8174775.336
1.59503E+12,37.33454091,-122.0678515,-4988764.187,8174825.641,-0.327701661,9.847489013,37.33453958,-122.0675669,-4988788.276,8174800.605
1.59503E+12,37.33453931,-122.0681538,-4988738.936,8174852.548,-0.441843909,9.790095783,37.33454384,-122.0678677,-4988762.501,8174826.764
1.59503E+12,37.33453121,-122.0684581,-4988714.238,8174880.317,-0.702558037,9.936299548,37.33454223,-122.0681698,-4988737.264,8174853.659
1.59503E+12,37.33451531,-122.068764,-4988690.268,8174909.049,-0.672072557,9.585762552,37.33453417,-122.068474,-4988712.573,8174881.412
1.59503E+12,37.33449091,-122.069072,-4988667.063,8174938.861,-0.702063365,10.10921556,37.33451822,-122.0687795,-4988688.645,8174910.109
1.59503E+12,37.33445791,-122.0693825,-4988644.601,8174969.8,-0.811224397,9.727169221,37.33449347,-122.0690875,-4988665.478,8174939.96
1.59503E+12,37.33441551,-122.0696972,-4988622.826,8175002.101,-0.519104463,9.503382798,37.33446053,-122.0693978,-4988643.02,8174970.88
1.59503E+12,37.33436341,-122.0700158,-4988601.797,8175035.769,-0.287184736,9.813034635,37.33441801,-122.0697122,-4988621.289,8175003.161
1.59503E+12,37.33430531,-122.0703388,-4988581.063,8175070.457,-0.17552058,10.01207425,37.334366,-122.0700309,-4988600.243,8175036.829
1.59503E+12,37.33424451,-122.070665,-4988560.359,8175105.713,-0.254156876,9.891503212,37.33430792,-122.0703537,-4988579.518,8175071.504
1.59503E+12,37.33418231,-122.0709933,-4988539.632,8175141.302,-0.11654657,9.981740212,37.33424714,-122.07068,-4988558.804,8175106.764
1.59503E+12,37.33411981,-122.071324,-4988518.737,8175177.134,0.0270458,9.738673163,37.33418497,-122.0710082,-4988538.082,8175142.342
1.59503E+12,37.33405751,-122.0716564,-4988497.676,8175213.095,0.000816783,10.10447589,37.33412226,-122.071339,-4988517.203,8175178.203
1.59503E+12,37.33399661,-122.0719879,-4988476.536,8175248.83,-0.090904251,9.694946587,37.33406,-122.0716714,-4988496.142,8175214.155
1.59503E+12,37.33393771,-122.0723161,-4988455.451,8175284.061,-0.326355697,9.898854254,37.3339991,-122.0720031,-4988474.986,8175249.907
1.59503E+12,37.33387871,-122.0726435,-4988434.445,8175319.232,-0.078111856,9.790843606,37.33394032,-122.0723313,-4988453.881,8175285.134
1.59503E+12,37.33381881,-122.072973,-4988413.361,8175354.683,0.427177491,10.15234766,37.33388148,-122.0726586,-4988432.869,8175320.274
1.59503E+12,37.33376261,-122.0733049,-4988391.666,8175389.957,0.7408432,10.09177544,37.3338218,-122.0729882,-4988411.751,8175355.712
1.59503E+12,37.33371521,-122.0736388,-4988368.827,8175424.48,0.798857644,9.931939558,37.33376575,-122.07332,-4988390.045,8175390.965
1.59503E+12,37.33367931,-122.0739732,-4988344.673,8175457.835,0.660096931,9.941533827,37.33371832,-122.0736541,-4988367.2,8175425.501
1.59503E+12,37.33365441,-122.0743077,-4988319.291,8175490.041,0.686636568,9.719783692,37.33368274,-122.0739885,-4988343.002,8175458.831
1.59503E+12,37.33363861,-122.0746432,-4988292.818,8175521.375,0.826639693,9.70987874,37.33365801,-122.0743232,-4988317.585,8175491.036
1.59503E+12,37.33363361,-122.0749799,-4988265.047,8175551.678,0.8787066,9.769262162,37.33364196,-122.0746591,-4988291.108,8175522.43
1.59503E+12,37.33364061,-122.0753174,-4988235.88,8175580.787,0.708402043,9.841414913,37.33363698,-122.0749961,-4988263.308,8175552.758
1.59503E+12,37.33365821,-122.075654,-4988205.614,8175608.7,1.127254054,9.78051002,37.33364433,-122.0753338,-4988234.088,8175581.845
1.59503E+12,37.33368591,-122.0759865,-4988174.575,8175635.185,1.003685567,9.739121794,37.33366233,-122.0756708,-4988203.749,8175609.747
1.59503E+12,37.33372611,-122.0763137,-4988142.597,8175659.884,0.900403053,9.555944325,37.33369053,-122.0760033,-4988172.646,8175636.189
1.59503E+12,37.33377591,-122.0766354,-4988110.019,8175683.086,1.169008892,9.642810675,37.33373109,-122.076331,-4988140.593,8175660.886
1.59503E+12,37.33383771,-122.0769503,-4988076.683,8175704.421,0.549612962,10.00048016,37.33378111,-122.0766526,-4988107.995,8175684.059
1.59503E+12,37.33390931,-122.0772588,-4988042.801,8175724.158,0.747906626,9.96319575,37.33384437,-122.0769667,-4988074.565,8175705.171
1.59503E+12,37.33398901,-122.0775604,-4988008.603,8175742.431,0.441257197,9.606228019,37.33391552,-122.0772765,-4988040.624,8175725.069
1.59503E+12,37.33407611,-122.0778566,-4987974.039,8175759.447,0.790287193,9.734140683,37.33399528,-122.0775781,-4988006.419,8175743.335
1.59503E+12,37.33417231,-122.0781499,-4987938.711,8175775.247,0.776873585,9.928568923,37.33408275,-122.0778739,-4987971.845,8175760.281
1.59503E+12,37.33427901,-122.0784421,-4987902.314,8175789.843,0.802584931,9.751557548,37.3341793,-122.0781672,-4987936.483,8175776.038
1.59503E+12,37.33439691,-122.0787329,-4987864.794,8175803.136,0.929600089,9.917283481,37.33428617,-122.0784595,-4987900.058,8175790.626
1.59503E+12,37.33452661,-122.0790224,-4987826.077,8175815.07,0.858528652,9.77872986,37.334404,-122.0787503,-4987862.543,8175803.928
1.59503E+12,37.33466831,-122.0793106,-4987786.14,8175825.624,1.018364611,9.985087856,37.33453378,-122.0790398,-4987823.818,8175815.852
1.59503E+12,37.33482111,-122.0795954,-4987745.261,8175834.708,1.413790063,9.734301654,37.33467566,-122.079328,-4987783.863,8175826.387
1.59503E+12,37.33498571,-122.0798731,-4987703.672,8175841.921,1.057386032,9.890582952,37.33482863,-122.0796134,-4987742.917,8175835.503
1.59503E+12,37.33516201,-122.0801421,-4987661.52,8175847.132,0.67556976,10.22089594,37.33499375,-122.079891,-4987701.274,8175842.658
1.59503E+12,37.3353495,-122.0804039,-4987618.733,8175850.525,0.104271844,9.802888192,37.33516989,-122.0801604,-4987659.108,8175847.917
1.59503E+12,37.3355448,-122.0806641,-4987575.218,8175852.956,0.193841641,9.659652462,37.33535713,-122.0804224,-4987616.332,8175851.357
1.59503E+12,37.3357456,-122.0809261,-4987530.942,8175854.966,0.045509646,9.884842365,37.33555154,-122.0806811,-4987573.041,8175853.751
1.59503E+12,37.3359511,-122.0811899,-4987485.995,8175856.639,-0.475734556,9.869139567,37.33575218,-122.0809441,-4987528.699,8175855.864
1.59503E+12,37.3361575,-122.0814559,-4987440.763,8175858.412,-0.020016882,10.10330239,37.33595782,-122.0812078,-4987483.746,8175857.514
1.59503E+12,37.3363628,-122.0817216,-4987395.679,8175860.275,-0.225477519,10.2493567,37.33616411,-122.0814735,-4987438.551,8175859.271
1.59503E+12,37.3365652,-122.0819857,-4987351.05,8175862.301,-0.083093064,10.02551276,37.33636942,-122.081739,-4987393.479,8175861.12
1.59503E+12,37.3367635,-122.0822496,-4987306.893,8175864.741,0.131858332,9.714641337,37.3365717,-122.082003,-4987348.871,8175863.151
1.59503E+12,37.3369597,-122.0825147,-4987262.868,8175867.508,-0.282249539,10.14371596,37.33676946,-122.0822673,-4987304.744,8175865.678
1.59503E+12,37.3371528,-122.0827823,-4987218.975,8175870.823,-0.687188754,10.11281616,37.3369653,-122.0825326,-4987260.743,8175868.5
1.59503E+12,37.337339,-122.0830531,-4987175.578,8175875.148,-0.579741814,9.733484846,37.33715823,-122.0828,-4987216.882,8175871.819
1.59503E+12,37.337516,-122.0833268,-4987132.956,8175880.697,-0.341299343,9.633377458,37.33734432,-122.0830707,-4987173.506,8175876.144
1.59503E+12,37.3376864,-122.0836037,-4987090.795,8175887.225,-0.32190367,9.678530471,37.33752124,-122.0833449,-4987130.855,8175881.742
1.59503E+12,37.3378503,-122.0838846,-4987049.018,8175894.791,-0.094033327,9.657409288,37.33769172,-122.0836222,-4987088.65,8175888.299
1.59503E+12,37.3380091,-122.0841646,-4987007.882,8175902.815,0.041460253,9.659088756,37.33785546,-122.083903,-4987046.901,8175895.871
1.59503E+12,37.3381649,-122.0844426,-4986967.246,8175910.977,-0.201325531,9.945040135,37.33801407,-122.0841829,-4987005.794,8175903.905
1.59503E+12,37.33831879,-122.0847178,-4986927.057,8175919.092,0.04487693,9.664069923,37.33817017,-122.084461,-4986965.114,8175912.047
1.59503E+12,37.33847029,-122.08499,-4986887.385,8175927.194,-0.25759656,9.627441269,37.33832398,-122.084736,-4986924.953,8175920.154
1.59503E+12,37.33861959,-122.0852589,-4986848.235,8175935.236,-0.062006318,9.737856308,37.33847532,-122.0850082,-4986885.298,8175928.272
1.59503E+12,37.33876569,-122.0855258,-4986809.608,8175943.439,0.124760394,9.785977423,37.33862471,-122.0852771,-4986846.135,8175936.31
1.59503E+12,37.33891169,-122.0857909,-4986771.143,8175951.492,-0.066377822,9.68161351,37.33877111,-122.0855439,-4986807.488,8175944.466
1.59503E+12,37.33905999,-122.0860582,-4986732.239,8175959.497,0.119721661,9.791246162,37.33891725,-122.0858089,-4986769.01,8175952.502
1.59503E+12,37.33921179,-122.0863296,-4986692.603,8175967.496,-0.097818131,9.669695404,37.33906554,-122.0860761,-4986730.118,8175960.496
1.59503E+12,37.33936729,-122.0866036,-4986652.338,8175975.335,-0.332836939,9.774844676,37.33921758,-122.0863472,-4986690.477,8175968.448
1.59503E+12,37.33952409,-122.086882,-4986611.56,8175983.425,-0.354103244,9.780340404,37.33937326,-122.0866213,-4986650.191,8175976.269
1.59503E+12,37.33968109,-122.0871661,-4986570.28,8175991.998,-0.150655798,9.701584346,37.33953097,-122.0868991,-4986609.355,8175984.217
1.59503E+12,37.33983819,-122.0874553,-4986528.56,8176001.011,0.021190284,10.0270197,37.33968745,-122.0871832,-4986568.135,8175992.841
1.59503E+12,37.33999579,-122.0877497,-4986486.348,8176010.431,-0.125577174,9.765178269,37.33984461,-122.0874723,-4986526.415,8176001.842
1.59503E+12,37.34015449,-122.08805,-4986443.518,8176020.256,-0.274691439,9.765362308,37.34000212,-122.0877664,-4986484.242,8176011.239
1.59503E+12,37.34031299,-122.0883582,-4986400.045,8176030.8,-0.214939897,9.914821731,37.34016073,-122.0880666,-4986441.429,8176021.068
1.59503E+12,37.34047099,-122.0886752,-4986355.888,8176042.174,-0.173341596,9.567896923,37.34031908,-122.0883746,-4986397.992,8176031.606
1.59503E+12,37.34062829,-122.0889986,-4986311.271,8176054.188,0.059785378,10.01334116,37.34047695,-122.0886913,-4986353.872,8176042.972
1.59503E+12,37.34078439,-122.0893258,-4986266.466,8176066.663,0.265016614,9.826321754,37.34063423,-122.0890144,-4986309.284,8176054.958
1.59503E+12,37.34093949,-122.0896534,-4986221.739,8176079.279,0.393584814,9.903271688,37.34078916,-122.0893415,-4986264.617,8176067.549
1.59503E+12,37.34109519,-122.0899816,-4986176.896,8176091.884,0.375523602,9.364633525,37.34094429,-122.0896684,-4986219.947,8176080.098
1.59503E+12,37.34125419,-122.0903114,-4986131.552,8176104.283,0.381770252,10.05588307,37.34110011,-122.0899964,-4986175.106,8176092.674
1.59503E+12,37.34141879,-122.0906434,-4986085.404,8176116.286,1.029557945,10.61247905,37.341259,-122.0903261,-4986129.781,8176105.077
1.59503E+12,37.34159309,-122.0909737,-4986038.326,8176127.116,0.995966411,10.14817938,37.34142386,-122.090658,-4986083.615,8176117.04
1.59503E+12,37.34177948,-122.0912977,-4985990.438,8176136.114,1.081417788,10.43592785,37.34159827,-122.0909884,-4986036.515,8176127.869
1.59503E+12,37.34197688,-122.0916142,-4985941.963,8176143.291,1.590781338,10.00320682,37.34178442,-122.0913126,-4985988.64,8176136.911
1.59503E+12,37.34218638,-122.0919189,-4985893.142,8176148.149,1.388941509,10.47697395,37.34198189,-122.0916291,-4985940.155,8176144.082
1.59503E+12,37.34240728,-122.0922108,-4985844.136,8176150.674,1.116090706,9.889512977,37.34219145,-122.0919335,-4985891.351,8176148.908
1.59503E+12,37.34263568,-122.0924865,-4985795.663,8176150.978,0.194715944,9.431264481,37.34241173,-122.0922257,-4985842.391,8176151.522
1.59503E+12,37.34286358,-122.0927512,-4985748.17,8176150.362,-0.029473133,9.850376519,37.3426401,-122.0925012,-4985793.935,8176151.815
1.59503E+12,37.34308718,-122.0930101,-4985701.642,8176149.686,0.152001758,9.736038635,37.34286778,-122.0927654,-4985746.51,8176151.176
1.59503E+12,37.34330708,-122.0932634,-4985655.995,8176148.905,-0.037502893,9.688930029,37.34309151,-122.093024,-4985699.989,8176150.464
1.59503E+12,37.34352418,-122.093512,-4985611.053,8176148.003,-0.206645542,9.955027962,37.34331135,-122.0932773,-4985654.353,8176149.684
1.59503E+12,37.34373818,-122.0937589,-4985566.598,8176147.277,-0.066400828,9.842453686,37.34352845,-122.0935255,-4985609.447,8176148.745
1.59503E+12,37.34394978,-122.0940065,-4985522.349,8176146.866,-0.138714688,9.578089298,37.34374242,-122.0937734,-4985564.906,8176148.115
1.59503E+12,37.34415758,-122.0942539,-4985478.539,8176146.837,-0.231298519,9.427387519,37.34395247,-122.0940206,-4985520.864,8176147.83
1.59503E+12,37.34435748,-122.0945033,-4985435.435,8176147.818,-0.614345711,9.837031856,37.34415904,-122.0942686,-4985477.136,8176147.988
1.59503E+12,37.34454948,-122.0947569,-4985392.852,8176150.001,-0.759698184,9.658962106,37.3443593,-122.0945181,-4985433.986,8176148.936
1.59503E+12,37.34473228,-122.0950182,-4985350.64,8176153.834,-0.764690899,9.676206644,37.3445511,-122.0947713,-4985391.46,8176151.105
1.59503E+12,37.34490518,-122.0952868,-4985308.91,8176159.355,-0.836475587,9.783124446,37.34473365,-122.0950324,-4985349.29,8176154.95
1.59503E+12,37.34506698,-122.0955622,-4985267.837,8176166.646,-0.436183956,9.780075981,37.34490667,-122.095301,-4985307.551,8176160.453
1.59503E+12,37.34521878,-122.0958431,-4985227.409,8176175.476,-0.573644719,9.719703067,37.34506843,-122.095576,-4985266.516,8176167.712
1.59503E+12,37.34536178,-122.0961283,-4985187.593,8176185.613,-0.567823715,9.515438865,37.34521988,-122.0958568,-4985226.133,8176176.573
1.59503E+12,37.34549538,-122.096419,-4985148.355,8176197.226,-0.215434566,9.537031827,37.34536302,-122.0961417,-4985186.325,8176186.671
1.59503E+12,37.34562217,-122.096714,-4985109.509,8176209.935,0.114544883,9.932319279,37.34549632,-122.0964324,-4985147.119,8176198.315
1.59503E+12,37.34574667,-122.0970109,-4985070.757,8176223.055,0.130259282,9.835674529,37.34562299,-122.0967271,-4985108.316,8176211.008
1.59503E+12,37.34587257,-122.0973072,-4985031.9,8176235.973,-0.159812941,9.918560462,37.34574752,-122.097024,-4985069.557,8176224.128
1.59503E+12,37.34599847,-122.0976027,-4984993.112,8176248.82,0.13793242,9.678645423,37.34587336,-122.0973203,-4985030.712,8176237.048
1.59503E+12,37.34612387,-122.0978964,-4984954.53,8176261.561,-0.101200291,9.855840837,37.34599937,-122.0976157,-4984991.915,8176249.879
1.59503E+12,37.34624827,-122.0981864,-4984916.37,8176274.08,-0.136367884,10.06639783,37.34612467,-122.0979097,-4984953.324,8176262.651
1.59503E+12,37.34637127,-122.0984747,-4984878.508,8176286.596,-0.104467414,10.13868865,37.346249,-122.0981996,-4984915.18,8176275.17
1.59503E+12,37.34649317,-122.0987608,-4984840.953,8176299.033,-0.070484733,9.934251885,37.34637202,-122.0984878,-4984877.321,8176287.678
1.59503E+12,37.34661357,-122.0990442,-4984803.792,8176311.389,-0.190183385,9.865964356,37.34649381,-122.0987738,-4984839.786,8176300.118
1.59503E+12,37.34673187,-122.099325,-4984767.081,8176323.737,-0.020799151,10.04125017,37.3466141,-122.0990573,-4984802.632,8176312.491
1.59503E+12,37.34684887,-122.0996029,-4984730.759,8176335.965,-0.129442504,9.984512663,37.3467323,-122.099338,-4984765.937,8176324.844
1.59503E+12,37.34696527,-122.0998796,-4984694.604,8176348.15,-0.103466571,9.968579635,37.34684975,-122.0996153,-4984729.617,8176336.97
1.59503E+12,37.34708107,-122.1001557,-4984658.566,8176360.345,-0.108125671,9.773714202,37.34696598,-122.0998918,-4984693.497,8176349.155
1.59503E+12,37.34719617,-122.1004299,-4984622.765,8176372.445,0.009076622,9.735199,37.34708192,-122.1001679,-4984657.445,8176361.333
1.59503E+12,37.34731057,-122.1007014,-4984587.269,8176384.381,0.171132841,9.72152076,37.34719669,-122.1004423,-4984621.661,8176373.491
1.59503E+12,37.34742527,-122.1009699,-4984551.992,8176396.02,0.100372007,9.463533077,37.34731123,-122.1007137,-4984586.164,8176385.396
1.59503E+12,37.34754167,-122.1012365,-4984516.688,8176407.311,0.281202676,9.810653298,37.34742585,-122.1009824,-4984550.879,8176397.062
1.59503E+12,37.34766127,-122.1015034,-4984481.003,8176418.292,0.433227445,9.967268231,37.34754245,-122.1012489,-4984515.559,8176408.324
1.59503E+12,37.34778907,-122.1017684,-4984444.572,8176428.24,0.147975373,9.80370499,37.34766219,-122.1015156,-4984479.877,8176419.271
1.59503E+12,37.34792297,-122.1020335,-4984407.457,8176437.555,0.894927172,9.818706173,37.34779034,-122.1017805,-4984443.413,8176429.176
1.59503E+12,37.34806627,-122.1022959,-4984369.529,8176445.64,1.074600223,9.82088301,37.34792432,-122.1020454,-4984406.309,8176438.462
1.59503E+12,37.34822177,-122.1025522,-4984330.764,8176451.902,0.98018298,9.773484067,37.34806768,-122.1023077,-4984368.38,8176446.533
1.59503E+12,37.34838867,-122.1028,-4984291.452,8176456.211,0.78659443,9.7370165,37.34822358,-122.1025637,-4984329.596,8176452.728
1.59503E+12,37.34856467,-122.1030389,-4984251.883,8176458.774,0.635743066,9.806753567,37.3483911,-122.1028111,-4984290.251,8176456.933
1.59503E+12,37.34874887,-122.1032702,-4984212.045,8176459.803,0.897791665,9.680279025,37.3485671,-122.1030498,-4984250.695,8176459.483
1.59503E+12,37.34893977,-122.1034919,-4984172.274,8176459.277,0.98879944,9.911577567,37.34875121,-122.1032806,-4984210.909,8176460.477
1.59503E+12,37.34913727,-122.1037011,-4984132.823,8176456.951,1.124672663,9.781743894,37.34894233,-122.1035024,-4984171.107,8176459.934
1.59503E+12,37.34934127,-122.1038976,-4984093.722,8176452.819,1.056626775,9.915788038,37.34913988,-122.1037112,-4984131.681,8176457.573
1.59503E+12,37.34955237,-122.1040803,-4984054.996,8176446.719,0.510480564,10.07771275,37.34934426,-122.1039069,-4984092.611,8176453.324
1.59503E+12,37.34976827,-122.1042518,-4984016.681,8176439.124,0.191897474,9.550951519,37.34955535,-122.1040891,-4984053.92,8176447.189
1.59503E+12,37.34998457,-122.1044177,-4983978.793,8176430.993,-0.176355631,9.77102224,37.34977139,-122.1042599,-4984015.65,8176439.515
1.59503E+12,37.35019987,-122.1045801,-4983941.31,8176422.657,-0.155372412,10.0413306,37.34998777,-122.104425,-4983977.82,8176431.306
1.59503E+12,37.35041366,-122.1047426,-4983903.985,8176414.488,-0.062006316,9.99522276,37.3502031,-122.1045871,-4983940.365,8176422.934
1.59503E+12,37.35062696,-122.1049046,-4983866.757,8176406.328,-0.173594681,9.967797365,37.35041677,-122.1047499,-4983903.026,8176414.807
1.59503E+12,37.35083996,-122.1050664,-4983829.58,8176398.182,-0.098980026,10.1993145,37.35063008,-122.1049116,-4983865.822,8176406.619
1.59503E+12,37.35105166,-122.1052284,-4983792.53,8176390.19,0.027839573,10.14752368,37.35084282,-122.1050734,-4983828.676,8176398.498
1.59503E+12,37.35126126,-122.10539,-4983755.746,8176382.384,0.112732441,9.743820173,37.35105446,-122.1052352,-4983791.646,8176390.498
1.59503E+12,37.35146756,-122.1055512,-4983719.361,8176374.89,-0.119825192,9.902903548,37.35126385,-122.1053966,-4983754.901,8176382.698
1.59503E+12,37.35167076,-122.1057155,-4983683.059,8176367.997,-0.712739038,10.07518682,37.35146992,-122.105558,-4983718.531,8176375.241
1.59503E+12,37.35186996,-122.1058874,-4983646.56,8176362.196,-0.67645556,9.965519615,37.3516731,-122.1057222,-4983682.238,8176368.34
1.59503E+12,37.35206236,-122.1060689,-4983610.007,8176357.96,-0.294708321,9.923553202,37.35187223,-122.1058938,-4983645.767,8176362.528
1.59503E+12,37.35224866,-122.1062574,-4983573.54,8176354.985,-0.193657582,9.933791712,37.3520646,-122.1060754,-4983609.206,8176358.304
1.59503E+12,37.35243006,-122.1064517,-4983537.127,8176353.038,-0.335604879,9.811838269,37.3522506,-122.1062636,-4983572.803,8176355.33
1.59503E+12,37.35260886,-122.1066525,-4983500.456,8176351.939,-0.568122818,9.949563625,37.35243183,-122.1064575,-4983536.438,8176353.37
1.59503E+12,37.35278546,-122.1068625,-4983463.255,8176351.884,-0.504195341,10.08687484,37.35261068,-122.1066583,-4983499.767,8176352.259
1.59503E+12,37.35295726,-122.1070817,-4983425.811,8176353.147,-0.546667938,9.868173206,37.35278699,-122.1068682,-4983462.603,8176352.229
1.59503E+12,37.35312506,-122.1073093,-4983388.104,8176355.574,-0.57247131,9.497734304,37.35295868,-122.1070873,-4983425.183,8176353.492
1.59503E+12,37.35328856,-122.1075457,-4983350.133,8176359.23,-0.449390496,9.784838519,37.35312651,-122.1073148,-4983387.475,8176355.913
1.59503E+12,37.35344546,-122.1077873,-4983312.454,8176364.042,-0.723092594,9.723361298,37.35328984,-122.1075514,-4983349.511,8176359.6
1.59503E+12,37.35359416,-122.1080304,-4983275.558,8176369.849,-0.705537558,9.709717548,37.35344647,-122.1077931,-4983311.851,8176364.45
1.59503E+12,37.35373356,-122.1082774,-4983239.362,8176376.98,-0.651089334,9.680025904,37.35359522,-122.1080363,-4983274.938,8176370.263
1.59503E+12,37.35386506,-122.1085294,-4983203.62,8176385.385,-0.194750454,9.83274101,37.35373438,-122.1082834,-4983238.767,8176377.424
1.59503E+12,37.35399096,-122.1087856,-4983168.145,8176394.751,-0.475343422,9.81415051,37.3538656,-122.1085353,-4983203.065,8176385.847
1.59503E+12,37.35411286,-122.1090468,-4983132.692,8176404.979,-0.776597498,9.833546337,37.35399135,-122.1087914,-4983167.614,8176395.222
